SYMBOL,BM_1 ,BM_2 ,BM_3,UC_1 ,UC_2 ,UC_3 
NAP1L1,392855.0497,225225.2527,311182.9082,539359.4414,236512.811,372864.9716
NAP1L4,131155.9398,136998.1354,182542.6003,221518.275,218339.9914,270127.435
NAPA,127850.6883,147382.2315,149097.2228,293147.0834,222817.8078,231336.3747
NAPG,38325.41519,34748.41361,32832.34685,848.4990226,7402.747649,16615.6318
NARS1,602819.7339,714406.0149,780157.3461,908768.9577,776516.4561,937992.4
NARS2,21780.23792,14277.07658,18003.99921,52698.62753,62190.91516,52047.02982
NASP,12626.368,12955.99029,19335.66888,139279.1845,77008.64329,142085.6615
NAT1,771.9107496,2038.88992,747.2705541,12426.22276,4099.995443,2605.09662
NAT10,39219.06565,8777.627357,28038.64986,27103.67503,32295.83594,15170.00658
NAV1,32431.49218,38220.48798,40760.55046,71972.03238,44218.96669,63079.31364
NAV3,17254.59569,18357.77062,23487.74107,32226.96945,37442.22294,31333.68793
NAXE,22419.30202,15234.79168,18354.63852,34289.76966,13843.60311,1061.569283
NBAS,64282.69972,35395.39937,46351.7846,78506.03315,31961.63131,49100.64161
NCALD,1197.044644,1870.00559,2651.756005,4475.13821,4553.709725,3355.270478
NCAM2,24640.5758,9382.760971,37199.22583,62439.4811,41183.11067,37563.54516
NCAPD2,130719.4556,108048.4162,94134.22628,234619.0274,69568.98484,152596.4846
NCAPG,16395.10456,13011.64544,12699.17076,19096.70255,232.389545,24425.47465
NCAPH,12746.00988,2919.961609,4012.042987,16692.61513,7308.870522,22843.80244
NCBP1,82724.06115,88083.97362,81277.97572,211637.9411,168316.1102,227871.3008
NCBP2,21660.07361,23269.98331,21324.83741,7792.55475,41191.16786,41047.20379
NCDN,35130.94527,39849.36097,36039.78999,91975.14385,85323.90392,91172.9548
NCEH1,274572.2334,164700.4785,259634.1798,471619.5818,451385.4905,465725.3921
NCKAP1,140954.1014,130101.4282,165143.2645,131942.7528,195076.366,132786.1403
NCKIPSD,79692.06548,55878.70216,96566.12147,43811.13823,15199.65991,16007.37994
NCL,849178.8798,749205.9081,739676.807,2657170.286,241693.8436,4212221.242
NCLN,107846.6731,96098.26616,111163.7597,205909.3537,98219.16183,103843.7484
NCOA4,4701.968375,7006.157572,8880.224901,14205.05441,10255.12612,9404.725976
NCOA5,44616.09426,53588.6383,59416.30286,84151.1429,57253.26121,70557.16729
NCOR2,14710.47121,9486.031153,20748.63433,77024.92981,60318.62723,76097.6977
NDC1,3065.448279,3030.559717,3072.307795,16258.74726,6698.79722,730.7035819
NDN,3535.949466,8599.922909,4570.380032,6192.572641,5632.270623,7126.985107
NDRG1,54272.02468,111379.7737,125573.0452,54886.41995,35073.20782,37165.86639
NDRG3,54095.54446,47223.33062,59071.3859,140723.1161,132423.149,118647.9913
NDUFA10,3196.772723,15475.55778,24042.63086,89888.61059,70297.34653,67539.24347
NDUFA11,39688.12386,21145.41973,46901.32927,103465.5863,78556.19513,88839.08533
NDUFA12,4245.576057,1439.245039,5929.151029,15571.21113,2044.815507,10751.11174
NDUFA13,44366.88592,28891.08653,43697.69121,97156.63982,47735.94419,46492.08558
NDUFA2,17295.15597,26902.76103,18569.55877,6980.901081,51211.99062,47759.15959
NDUFA4,88276.31767,76674.39384,114567.1246,23024.91995,8501.46759,13620.20717
NDUFA5,21924.76021,9149.185793,18411.98029,59056.10291,50410.92592,58398.92874
NDUFA6,2184.22729,1590.246362,6148.678128,16296.02402,14346.2149,4232.286762
NDUFA8,25332.21025,18713.3414,34450.70391,62685.44896,47491.92831,44684.25952
NDUFA9,105056.9731,82913.04277,137092.88,188789.0394,128804.8516,148868.5749
NDUFAB1,133060.585,193567.5448,195924.8027,231552.4683,191756.3972,184573.0371
NDUFAF4,4693.191171,2912.962424,5849.742156,2324.99738,3770.318328,811.6310671
NDUFB1,71403.44748,62890.50423,79932.57218,128316.1439,54387.34545,58504.94532
NDUFB10,67061.26706,48954.5665,77775.60918,176140.5748,143823.2918,169837.9033
NDUFB3,63273.54734,70019.8404,94298.48161,198739.1633,120585.539,112797.8129
NDUFB4,70288.65746,56944.62761,86612.07646,313025.5205,174555.9698,199567.5411
NDUFB7,3499.45214,6607.286567,8221.518523,13000.87508,4191.426647,14181.88931
NDUFS1,176697.2862,105290.1882,178458.7573,599799.0515,415042.9488,487285.68
NDUFS2,6956.280084,6679.58737,15848.62429,78586.35009,45481.03757,62263.32316
NDUFS3,76327.3237,67314.77846,66583.92363,146424.7802,99536.14521,100506.8071
NDUFS6,18952.93825,9437.270084,28419.37782,90627.07197,82747.97791,107348.0339
NDUFS7,53176.89763,39830.41512,69947.77363,87441.22977,73883.34183,84698.81381
NDUFS8,67821.36211,55641.95737,91779.9145,104601.0555,78463.48843,91292.80785
NDUFV1,97844.07988,9007.213181,116313.3024,74605.17287,5885.947827,36999.64962
NDUFV2,163679.8312,114358.649,190072.4553,617830.7295,249467.0959,316804.6817
NECAP1,15269.68321,617.3650749,31616.89098,36183.5797,72576.65482,31381.02552
NECAP2,83975.92335,77286.52338,88600.30903,121307.926,113844.1523,86930.78096
NEDD1,8563.093685,3679.865419,12284.38172,23786.59255,23383.56647,24489.97568
NEFM,18805.35931,20904.35324,17010.35771,41693.57639,38347.46166,55244.40102
NEGR1,20243.52781,8198.914703,29170.60888,184553.8503,183108.3478,162313.7917
NEK7,188545.2839,192040.8535,307924.6955,461536.4615,393716.2209,350998.0918
NEK9,41291.94898,39059.31255,55059.80382,93078.84231,50708.10863,81396.72201
NELFA,10494.30764,15644.5774,9099.276225,6592.030118,11336.05759,25885.62065
NELFCD,9343.486635,9983.517167,8724.360063,10040.79872,3907.247725,10341.49408
NEMF,25828.23955,23296.90086,21103.90573,32227.99367,21226.82145,28026.67206
NEMP1,4825.653709,7761.64195,15423.62886,31161.23571,24110.09901,31641.74206
NENF,46541.40936,56002.71266,5731.268093,70500.44805,76912.51447,107334.2905
NES,60314.75095,48058.27127,33414.46062,192953.5031,314456.8435,260421.0575
NEU1,53195.86697,65871.04527,70046.63308,216167.9591,51566.0475,84697.44271
NEXN,48347.06627,32646.66265,53228.12237,87368.30102,78347.50645,87403.3557
NF2,17510.37151,12792.97122,18537.32499,21441.46362,24156.09719,23825.37521
NFIX,33321.582,8279.031862,11480.40407,19803.44871,22476.03718,23987.86184
NFKB2,7550.646929,10114.93135,8802.105699,29876.12812,42505.57997,29705.64315
NFU1,98559.44323,33221.49531,100727.9822,207914.4372,163813.808,183715.9205
NFYB,5319.690858,913.0555367,4564.607977,18909.93851,4158.302744,19752.67215
NFYC,4186.945237,7957.437916,13015.69754,3030.013028,2752.733742,28946.01103
NHLRC2,3609.573367,7077.348686,1628.037971,4422.982165,10759.7165,2530.855527
NIBAN1,63082.28432,88646.12682,66966.49522,192648.1668,118568.7196,224730.1543
NIBAN2,376413.9568,235402.256,398588.019,846048.5535,724194.9352,709743.4279
NID1,21083.94633,8357.322712,9416.911011,17951.99454,8586.458505,8597.252047
NID2,2570.15437,19938.83583,15934.50024,21518.00837,1782.373764,26901.91511
NIF3L1,425.9376084,493.3515785,1197.081413,4407.250671,2615.872827,3669.796434
NIFK,42286.95399,41930.07862,44393.52743,125728.0022,80111.63376,104184.6837
NIP7,18616.0572,44530.28314,31136.63981,94663.2637,55767.05419,99162.66097
NIPSNAP1,88525.22788,65991.10838,89720.6853,207591.1905,162560.438,182745.7586
NIPSNAP3A,95099.11297,60497.69757,101451.9574,40341.3866,53090.52756,44712.89076
NIT1,10264.85189,975.9475558,9701.263248,22591.02291,23172.11056,22170.29501
NIT2,146741.0651,133156.712,166187.0933,247742.7813,199594.9953,195209.7506
NLE1,24840.36713,2214.36489,28713.9551,60230.68987,27742.24742,54497.16404
NLN,17230.02118,10285.49871,17327.38954,34317.95363,28094.74867,18278.71848
NMD3,4922.027357,9323.582993,7384.534826,57412.78095,31567.17356,16063.29355
NME1,274448.4553,464547.2678,488625.4809,668435.1392,563728.3429,656204.2593
NME2,626171.7689,631298.2466,678645.8249,959465.41,1130836.399,1124618.73
NME3,6788.625649,1070.332934,4813.244375,1125.131443,4347.247907,2774.437423
NMI,28976.20832,51862.97297,37100.7096,24189.10667,19140.01156,35693.92345
NMNAT1,23594.36388,12392.62641,25909.08298,40751.81094,30405.67726,30142.01865
NMT1,109451.3792,85932.06405,157930.4001,364686.4805,314210.0642,402893.3235
NMT2,16851.28367,13803.85095,31528.2318,14040.51405,13327.91738,12997.54917
NNMT,205627.1283,317944.5953,491344.3379,224384.031,244708.1822,256895.3073
NNT,132078.4657,97367.41158,153232.4746,247950.3786,190719.9589,222462.0379
NOB1,19719.82533,11980.01422,23129.30161,67923.08511,60326.8403,91772.69176
NOC2L,29131.7399,20134.08293,45060.65074,65472.74328,60520.9551,67030.26392
NOC3L,11568.7128,3212.739758,6636.642727,51378.74476,35975.72076,25023.26747
NOC4L,8951.5657,5607.193993,8198.323045,22783.68936,21084.31369,14427.65985
NOL10,8826.39958,8639.421708,10199.38487,14639.8146,8829.901437,11059.54182
NOL11,15545.74715,10634.47124,20378.08696,53853.04656,40275.79195,111541.9293
NOL6,8365.085467,7097.092433,21747.71834,23150.62665,24992.05805,35754.33317
NOLC1,4564.61318,7897.169651,673.8266021,33003.98427,28218.8803,13611.36521
NOMO2,238792.8907,168263.4181,214098.0381,259419.6878,211459.6523,213828.164
NONO,233799.9256,450315.2123,513515.013,903804.2785,853246.7961,970828.229
NOP2,57616.54816,73514.8304,92153.26722,349632.9397,271399.7214,314132.8985
NOP53,56531.79775,7735.655451,1201.63191,54725.99622,49116.77797,79216.88587
NOP56,126292.4944,124703.3642,148840.4847,266651.8532,215242.9767,279284.2117
NOP58,3139.367425,8182.176506,7556.774133,12367.65545,828.7790368,10655.6127
NOP9,13717.62927,11372.72028,40844.23809,126323.1402,23194.54931,135116.4712
NOSIP,4926.255603,9777.242993,4880.649153,36673.08098,35810.99653,27135.23758
NOTCH2,90656.29583,112744.9218,153007.815,292614.0059,240919.1861,276226.207
NPC1,77023.80737,66041.86913,101497.4112,114014.9233,83656.11719,100881.9813
NPC2,87102.56142,80249.45436,91096.08513,202782.5235,142265.8478,140438.9993
NPEPL1,32723.60236,53494.39133,54916.61629,65596.83582,29501.31805,48464.01214
NPEPPS,437834.0724,485005.9482,624439.8893,1150019.356,652613.8643,739192.8055
NPHP3,3789.793838,1147.005316,3697.779375,10364.64492,7411.770542,9505.586874
NPLOC4,171477.3528,148737.0991,265452.6219,274535.4809,221680.8187,220676.1908
NPM1,1741745.659,1599448.89,1646875.956,796469.6102,656521.402,817651.8553
NPTN,294100.508,368297.7374,462173.9197,485358.05,420269.1582,387951.6945
NQO1,942779.4662,441230.9467,521550.6656,810338.6964,245820.3598,77727.54844
NR3C1,63214.21744,67247.96905,68981.0464,139685.916,117027.3816,160486.1185
NRAS,97448.50582,79186.6052,5071.863985,111744.5681,103078.4313,119247.558
NRBP1,119807.0988,99775.47313,136606.7152,149811.1089,75153.21763,128770.4884
NRBP2,4954.916893,1108.691947,41708.75929,4022.90708,4521.764626,50991.33805
NRDC,76772.59609,33498.95272,100845.6837,128594.7798,66953.0653,95633.58544
NRF1,11196.97496,15005.85189,21626.85402,31918.3381,26395.12332,35968.52801
NRM,6381.992534,2655.550791,269.6287306,21813.39358,13857.8286,4567.154035
NRP1,29424.69853,15147.9384,29813.96469,56870.42572,80692.14337,44428.5514
NRP2,13319.54188,15242.00786,15608.10026,140213.1319,79103.05118,114435.8485
NSA2,33416.04416,39210.9666,32655.68693,174064.5895,139620.8339,186632.0411
NSDHL,18724.88985,11823.6158,20472.66185,52024.96257,33947.66113,31400.34552
NSF,399530.4651,398672.1752,625852.9367,940464.6225,591708.9389,875807.8234
NSFL1C,217516.2078,191311.4082,293009.6185,436370.0269,483224.5988,320446.7502
NSMCE3,6426.633426,7985.053787,6659.199758,15275.06469,8380.892135,16475.82446
NSUN2,101820.7425,96046.67699,176725.4165,170046.1994,204790.0576,220756.9713
NSUN5,1207.872706,1316.873202,4781.996014,5729.326801,3271.816861,6708.436006
NSUN7,4287.876747,6782.741575,28896.718,11361.22312,6466.188517,6337.991266
NT5C,43279.73517,36560.77337,49015.56123,93123.89047,48905.28482,68700.96845
NT5C2,9471.306879,18860.28702,21820.29668,39794.90753,27394.35998,9686.044803
NT5DC1,3456.281448,16919.1749,17781.44109,19337.57944,17563.42809,23942.95895
NT5DC2,87314.22624,42976.90175,52492.88793,468893.8881,288298.6549,281767.176
NT5DC3,37085.8671,12905.81262,27360.12484,7278.923399,17139.3825,1184.600467
NT5E,194484.271,203213.0512,286430.4804,795305.1488,544896.8794,401592.8619
NTM,5570.454335,517.8433545,10963.8693,74904.45611,62218.4687,2453.955425
NTMT1,18011.79629,36832.79132,62521.83382,83757.65353,77728.40605,93617.78718
NTPCR,14831.08878,13231.17633,19823.92487,19715.12619,12171.44972,21233.19011
NUCB1,168278.4833,182186.9662,259642.5176,226854.9591,147429.8781,347044.5633
NUCB2,60959.52542,61467.07015,87461.33464,128238.703,114229.8766,131093.7788
NUCKS1,99993.20161,118365.5965,106899.6341,382963.636,475309.3231,771422.3558
NUDC,356012.1287,403643.5109,441436.4095,1072404.573,868319.7216,1053095.877
NUDCD1,12556.38031,7969.662794,14304.13382,26595.47788,21724.14099,28980.863
NUDCD2,17155.44067,22667.85491,27246.06725,45404.64844,52869.07956,65750.96246
NUDT1,20777.61215,23327.18502,32329.1743,28518.96945,22907.23264,28220.82578
NUDT11,10501.5403,12069.7544,11818.66045,23425.68925,24960.4829,28609.59493
NUDT16L1,3035.461899,5383.044545,3713.928065,19457.89903,21295.94924,20306.5841
NUDT21,115970.0173,126939.7024,175027.9048,269946.9556,256522.895,370446.9792
NUDT3,28865.38837,26362.37499,46240.76671,31705.8753,47280.92582,46524.41922
NUDT4,53015.15192,35308.43842,62743.27408,101366.2057,86620.66329,126079.2853
NUDT4B,7567.684331,19346.9073,10696.94622,32511.01741,25657.82022,28564.35072
NUDT5,205253.2973,179883.2005,211101.056,353538.0271,294629.2886,378869.5237
NUDT9,11157.82961,11434.1618,15421.02403,20856.27762,3139.679234,20821.68899
NUFIP2,39867.9351,42984.38024,65582.34768,203297.2731,152351.3926,172079.4243
NUMA1,55333.70845,39590.46343,39859.16426,117931.2498,93041.58908,124737.9951
NUMB,63980.30231,38328.56443,67942.3589,12541.8561,4267.055614,27083.24443
NUMBL,7109.833316,7181.080141,7322.823055,18301.04142,14993.61138,15250.74456
NUP107,15130.73747,64375.03991,34927.83183,124705.6129,106079.4327,148691.5723
NUP133,26177.80089,69210.64912,24947.06903,241899.0556,73508.17266,148055.0372
NUP153,19258.49444,19756.67975,11281.8084,57310.91427,55679.57162,37936.48896
NUP155,40647.35677,46012.86338,46344.40797,109288.55,91045.43476,103630.896
NUP160,42093.39809,12905.71133,69469.42227,43631.19597,35126.26925,57736.0361
NUP188,41008.49509,60984.46712,28698.29355,105791.5988,94580.65842,99489.70814
NUP205,55721.63519,32259.07958,65336.9577,96925.99094,56691.87694,87966.22267
NUP214,41043.23699,31257.29032,49526.73615,121580.4406,72517.31354,63937.87781
NUP35,6032.19523,8316.018099,8240.324869,50072.7938,44475.47469,57109.13592
NUP43,37785.27826,38372.73021,43373.19618,54611.10922,74846.28645,77276.78707
NUP50,71996.92051,31233.13803,73965.90777,75540.87797,60411.13961,66488.57697
NUP54,2535.98407,4124.126307,773.0606925,26535.14381,26877.64237,17663.31563
NUP62,42144.20885,35463.45136,44046.41124,85905.9332,88713.73789,89596.87814
NUP85,42542.11465,40058.97549,51466.42887,84375.39651,30235.14963,93029.50709
NUP88,26472.49756,84777.67237,112716.3392,60094.68137,72831.50139,62659.50305
NUP93,87760.13276,89818.08551,92615.07975,186486.1507,155096.0569,206994.3197
NUP98,19324.53198,18222.49698,42654.98679,117347.8074,116452.6901,102719.3264
NUTF2,150864.9395,278778.1474,370600.5588,217675.9734,167851.3944,171069.7337
NVL,38410.29014,2933.144542,8853.028808,9578.400683,1027.221697,3999.9033
NXF1,7983.410961,5966.880194,4821.422109,11082.95145,3593.49302,12139.84731
NXN,53651.25039,40944.39185,70671.61538,195119.6017,127321.8003,151026.2623
OAS3,5153.240949,120961.6362,100777.6348,18867.75561,38404.0382,27178.84062
OAT,385237.2926,225689.5053,361862.4735,1656149.834,1287599.86,594070.0252
OCIAD1,60178.5491,71751.8178,89110.77652,99806.95302,62318.18176,92819.78897
OCRL,5586.979295,9459.369158,8960.722762,22266.23547,22860.70149,18126.29085
ODR4,8133.053297,4166.952315,14818.54963,30482.70145,27329.65502,22989.03173
OGA,128624.7512,65151.24215,82267.48081,65097.69067,50049.92626,46371.47464
OGDH,171577.1664,98177.04433,233929.4357,174951.3071,215775.791,212365.2633
OGFR,20454.10471,25030.01484,21765.88495,30016.13058,1190.5173,35328.8353
OGFRL1,6772.374244,817.7405,6840.642712,13753.28203,3637.550034,6773.438147
OGT,6097.644485,4166.349127,6844.029959,18839.71543,7282.131553,5032.134427
OLA1,429905.7952,476495.8154,579984.2308,1311491.992,818105.9229,1220509.618
OPA1,31581.17255,23617.4828,40996.44428,68546.88015,65812.14567,56396.17385
OPTN,26563.17789,15234.06704,15352.15036,6737.435543,3829.95228,2190.433124
ORC5,10561.14768,5631.518824,1121.175423,14105.88114,14100.84679,8142.167981
OSBP,69789.47182,57826.58559,97999.75858,149095.7898,151504.7136,204967.1939
OSBPL8,55029.67317,44095.75844,60864.81463,107266.9281,81908.11753,93685.39736
OSBPL9,24210.7898,22228.86824,33781.00688,85934.52114,63392.83871,67831.15975
OSGEP,6236.787639,6908.858951,24783.60351,2263.092092,14125.74064,31229.39994
OSMR,22317.27017,16785.47276,2803.393947,6391.437405,5210.02594,13163.05235
OSTC,84673.50567,78567.95495,123064.0071,15645.47691,4603.339467,3987.058891
OSTF1,98388.27404,104603.9539,145374.8983,186541.4224,177197.7921,191728.0429
OTUB1,228834.1073,235647.8098,290469.4955,422093.0496,206627.2655,361442.4314
OTUD6B,4422.758232,22575.81499,26691.5419,50225.19557,33065.81865,56001.29698
OTULIN,8087.136881,11735.98459,14639.47029,19803.03368,5987.914634,16278.48946
OVCA2,3785.075329,16557.10249,17422.1933,19637.95138,13309.79239,15025.06088
OXA1L,25545.04518,3861.476576,5569.423716,27181.56601,27757.09459,28079.94607
OXCT1,55504.9406,37829.04784,36784.60068,125115.9931,105699.7641,143858.5365
OXR1,3721.435175,6129.694082,9821.987899,2158.928428,1160.913831,3540.284916
OXSR1,117102.9229,172863.3182,193460.6864,129862.6497,95528.6351,108586.9999
P3H1,225137.611,373926.8604,504559.566,756814.2526,762054.4479,1314092.853
P3H2,39649.42998,25345.31492,23932.48229,50571.17037,39542.93103,54493.16244
P3H3,64272.46851,16704.64707,36433.84494,196010.1989,176731.7271,183739.7112
P3H4,105340.1413,163215.6902,287503.8274,472356.783,400347.0078,442106.3454
P4HA1,452166.2229,828755.1407,965251.6398,1064597.662,802443.3115,830514.264
P4HA2,1212622.209,1459357.016,1486508.147,2424769.065,2396128.959,2453349.136
P4HB,3371418.064,3267494.15,3548140.461,5586512.009,4557004.727,5605866.844
PA2G4,654576.8338,782737.4299,1020777.753,1582083.884,1576228.541,1864489.041
PAAF1,77564.49535,71333.71306,92368.90439,128129.7126,71942.52931,95990.68823
PABPC1,524076.8326,578219.9244,705020.781,2319665.005,2088155.662,3197094.174
PABPC4,252812.2957,291719.8358,323589.1033,1114043.765,861682.2547,1443154.785
PABPN1,91264.4927,104118.6566,97131.80152,117422.8043,100437.6084,141658.5937
PACS1,33911.07707,5954.654592,42477.79646,113260.1801,92904.7198,116466.029
PACSIN2,113142.9591,138164.4587,156664.9532,348445.6418,286495.1293,292408.8695
PACSIN3,1932.412134,5123.15999,8356.128257,10846.46169,22300.67454,12506.75346
PAF1,22674.061,26011.51738,23490.37988,70392.27628,57990.34021,89623.15395
PAFAH1B1,330303.8157,323879.5463,426070.625,487948.971,423134.6642,465105.1078
PAFAH1B2,453245.1778,487224.4658,518132.7883,320071.9096,215683.8496,233031.2336
PAFAH1B3,391477.5447,147587.6627,448421.6378,276877.0488,235296.6396,301362.265
PAICS,289577.0949,363096.8981,333152.0915,894122.6299,740246.5713,912633.5174
PAIP1,8511.849028,2366.269496,13643.80794,9986.616992,15578.40494,3915.547277
PAK1IP1,1356.49179,4475.353297,1272.267432,14904.96387,7733.779106,20584.87315
